ID,SOURCE,BLM ID,USGS ID,ALASKA_QUAD_NAMES,API,WELL NAME,LAT,LONG,FIELD,STATE,COUNTY,HE,CO2,H2,N2,H2S,AR,O2,C1,C2,C3,N-C4,I-C4,N-C5,I-C5,C6+,BTU,FORMATION,AGE,DEPTH,FINAL_DRILLING_DATE,FINAL_SAMPLING_DATE,PUBLICATION DATE,SAMPLE DATE BEFORE COMPLETION
52576,BLM,18924,,,42105356510000,VADA BEAN NO. 3,30.5845,-101.3911,OZONA SW,TEXAS,CROCKETT,0.03,1.5,,1.2,,,,95.9,1.2,0.1,,,,0.1,,999,STRAWN,PENNSYLVANIAN,9185,4/10/1990,3/1/1990,1990,
52577,BLM,18927,,,42357319310000,BROWNLEE NO. 1,36.1318,-100.7448,CALLIE JOE,TEXAS,OCHILTREE,0.08,0.7,,,,,,87.1,7,3,0.9,0.4,0.2,0.3,0.3,1167,MORROW,PENNSYLVANIAN,9044,11/22/1989,3/7/1990,1990,
52578,BLM,18928,,,15175209790000,MORGAN NO. H-1,37.2879934,-100.9383519,ANGMAN,KANSAS,SEWARD,0.26,0.2,,2,,,,88.2,4.8,2,0.7,0.4,0.4,0.2,0.7,1133,CHESTER,MISSISSIPPIAN,5559,12/19/1987,3/7/1990,1990,
52579,BLM,18929,,,49035210000000,MIDDLE PINEY NO. 20-11,42.5099075,-110.2751528,MIDDLE PINEY,WYOMING,SUBLETTE,0.01,2.3,,,,,,85.2,7.8,2.5,0.4,1.1,,,0.5,1148,MESAVERDE,CRETACEOUS,2605,8/15/1989,3/1/1990,1990,
52580,BLM,18930,,,47001024240000,FRI-109 FEE,39.0078700,-79.9802300,BELINGTON,WEST VIRGINIA,BARBOUR,0.118,0.06,0.46,1.63,,,0.16,89.66,5.43,1.5,0.2,0.69,,0.09,,1080,"HAVERTY 1, 2, & 3-ELKS",DEVONIAN,5531,00/00/1989,03/00/1989,1990,
52581,BLM,18931,,,03047105890000,ALSTON HEIRS NO. 2,35.5180495,-93.9492999,AETNA,ARKANSAS,FRANKLIN,0.07,0.06,0.06,0.35,,,,97.53,1.76,0.14,,,,,,1024,ORR,PENNSYLVANIAN,3775,11/14/1989,3/13/1990,1990,
52582,BLM,18932,,,03047105880000,WESTERN COAL NO. 2,35.4249319,-93.7390430,ALTUS,ARKANSAS,FRANKLIN,0.117,0.19,0.1,2.79,,,,95.8,0.95,0.05,,,,,,989,FRIEBURG,PENNSYLVANIAN,3366,12/5/1989,3/13/1990,1990,
52583,BLM,18934,,,03033102620000,MORRIS NO. 2-36,35.4158165,-94.2456428,HOLLIS LAKE,ARKANSAS,CRAWFORD,0.087,0.54,,0.27,,,,97.42,1.47,0.16,,,,,,1018,CASEY,PENNSYLVANIAN,4253,3/21/1988,3/19/1990,1990,
52584,BLM,18935,,,21111423980000,CLINE NO. 1-32,43.5595346,-84.5729472,PORTER,MICHIGAN,MIDLAND,0.05,0.1,,10.95,,0.09,1.34,81.93,4.48,0.75,,0.29,,,,940,PRAIRIE DU CHIEN,ORDOVICIAN,10669,00/00/1990,3/19/1990,1990,
52585,BLM,18938,,,04011204600000,BALSDON NO. 10,39.0470474,-121.9723380,GRIMES W,CALIFORNIA,COLUSA,,0.15,,3.55,,,,95.94,0.33,,,,,,,979,FORBES,CRETACEOUS,7177,00/00/1990,3/20/1990,1990,
52586,BLM,18940,,,23067203170000,FRANKIE SMITH NO. 1,31.6455090,-89.3400452,FREE STATE,MISSISSIPPI,JONES,0.03,2.8,,0.9,,,,86,5.4,2.1,0.8,0.8,0.4,0.2,0.4,1122,HOSSTON,CRETACEOUS,15906,11/9/1989,3/23/1990,1990,
52587,BLM,18941,,,30005627360000,MCBRIDE STATE COMM. NO. 1,33.4220891,-104.2005559,DIABLO,NEW MEXICO,CHAVES,0.215,2.22,,5.64,,0.26,0.66,82.31,5.31,2.03,0.46,0.67,,0.23,,1029,FUSSELMAN,SILURIAN,6218,11/28/1989,4/10/1990,1990,
52588,BLM,18942,,,42195308960001,VENNEMAN NO. 1,36.4398,-101.2514,VENNEMAN,TEXAS,HANSFORD,0.09,0.34,,2.2,,0.05,2.16,85.25,6.11,2.51,0.76,0.38,,0.14,,1083,ATOKA,PENNSYLVANIAN,6444,9/29/1988,4/11/1990,1990,
52589,BLM,18943,,,42421304440000,BRYAN NO. 2,36.1720,-102.0572,STRATFORD DOME,TEXAS,SHERMAN,0.727,0.94,,14.95,,0.05,,62.3,6.86,5.97,2.67,2.78,,2.74,,1210,CISCO LIME U,PENNSYLVANIAN,2852,10/25/1989,3/6/1990,1990,
52590,BLM,18944,,,01093201720000,JONES 33-1 NO. 1,34.1563401,-88.1114775,WATTS CREEK,ALABAMA,MARION,0.076,0.35,,1.23,,,,97.26,1.08,,,,,,,1005,LEWIS,MISSISSIPPIAN,1602,00/00/1988,4/13/1990,1990,
52591,BLM,18945,,,01093201720000,JONES 33-1 NO. 1,34.1563401,-88.1114775,WATTS CREEK,ALABAMA,MARION,0.083,0.54,,,,,,98.27,1.1,,,,,,,1015,CARTER,MISSISSIPPIAN,824,00/00/1988,4/13/1990,1990,
52592,BLM,18946,,,35059353450001,SMITH NO. 1-19,36.6323168,-99.3921501,BOILING SPRINGS N,OKLAHOMA,HARPER,0.099,0.6,,1.75,,,1.8,89.38,3.53,1.54,,0.99,,0.31,,1055,CHESTER U,MISSISSIPPIAN,7004,1/16/1990,4/16/1990,1990,
52593,BLM,18947,,,03027114080000,M. D. HAYNES JR. HEIRS NO. 1,33.0216890,-93.3441392,SPRING HILL,ARKANSAS,COLUMBIA,0.013,1.89,,0.64,,,,85.33,5.75,3.17,,3.21,,,,1157,HAYNESVILLE,JURASSIC,10670,8/8/1999,4/17/1990,1990,
52594,BLM,18948,,,35007234450000,ADAMS NO. H-1,36.9922930,-100.5744692,FORGAN NW,OKLAHOMA,BEAVER,0.104,0.15,,2.68,,0.13,,85.37,5.47,3.83,,2.25,,,,1138,MORROW U,PENNSYLVANIAN,5791,5/16/1988,4/18/1990,1990,
52595,BLM,18950,,,23005204750000,JACK D. LOBRANO ETAL NO.1-36,31.1062145,-91.0559158,INDEPENDENCE,MISSISSIPPI,AMITE,0.008,0.41,,0.98,,,,97.81,0.79,,,,,,,1005,FRIO,OLIGOCENE,4011,00/00/1989,4/18/1990,1990,
52596,BLM,18952,,,15129208830000,BLUCHER NO. A-2,37.2177220,-101.6528869,STIRRUP,KANSAS,MORTON,0.198,0.36,,1.59,,,,96.04,1.27,0.19,,0.35,,,,1012,MORROW U,PENNSYLVANIAN,5330,9/8/1987,4/24/1990,1990,
52597,BLM,18953,,,05045065850000,DOE NO. 2-W-27,39.4958147,-107.9771661,PARACHUTE,COLORADO,GARFIELD,,0.05,,0.23,,,,96.17,2.43,0.67,,0.43,,,,1050,WASATCH,EOCENE,2804,10/00/1989,04/00/1990,1990,
52598,BLM,18954,,,03083103510000,VIOLA C. BLATY NO. 1-16,35.2724143,-93.7694629,CHISMVILLE,ARKANSAS,LOGAN,0.063,0.4,,0.87,,,,96.91,1.67,0.08,,,,,,1014,TACKETT,PENNSYLVANIAN,5955,1/11/1990,5/1/1990,1990,
52599,BLM,18956,,,42483314050000,THOMAS NO. 2-3,35.5185,-100.1429,BRITT RANCH W,TEXAS,WHEELER,0.04,,,1.46,,,,77.78,12.57,4.93,1.71,0.92,,0.59,,1255,GRANITE WASH,PENNSYLVANIAN,12120,7/31/1989,5/8/1990,1990,
52600,BLM,18958,,,15175209970000,HITCH NO. 1-25,37.2298744,-100.9721673,HITCH,KANSAS,SEWARD,0.139,0.09,,10.46,,0.11,,78.5,5.17,4.05,,1.48,,,,1042,MORROW U,PENNSYLVANIAN,5900,04/00/1988,5/9/1990,1990,
52601,BLM,18960,,,35007235980000,VIRGIL DEAN NO. 1-13,36.8165053,-100.5386503,MOCANE-LAVERNE GAS AREA,OKLAHOMA,BEAVER,0.15,,,3.84,,,,84.39,5.78,3.78,,2.06,,,,1126,COUNCIL GROVE,PERMIAN,3094,7/26/1989,5/16/1990,1990,
52602,BLM,18961,,,47085078840000,E. R. TAYLOR NO. 21,39.2600100,-80.9491700,LONG RUN WATERSHED,WEST VIRGINIA,RITCHIE,0.059,,,2.71,,,,76.64,11.7,5.75,,3.12,,,,1240,ALEXANDER-WARREN,DEVONIAN,3487,00/00/1990,5/4/1990,1990,
52603,BLM,18962,,,37049224050000,WILBUR KEAN NO. 1,41.9036000,-80.2900500,ELK CREEK,PENNSYLVANIA,ERIE,0.29,,,6.45,,,,83.6,4.78,3.37,,1.47,,,,1069,ORISKANY,DEVONIAN,2442,12/4/1982,5/16/1990,1990,
52604,BLM,18963,,,01075208380000,FRONTIER 7-13 NO. 1,33.6799133,-88.1555194,STAR,ALABAMA,LAMAR,0.072,,,2.33,,,,84.72,7.01,3.96,,1.91,,,,1150,LEWIS,MISSISSIPPIAN,4606,00/00/1989,5/15/1990,1991,
52605,BLM,18965,,,42161307480001,LOVERING NO. 1,31.4450,-96.1918,BEAR GRASS,TEXAS,FREESTONE,0.005,1.17,,,,,,94.72,3.11,0.18,,0.72,,0.1,,1048,TRAVIS PEAK,CRETACEOUS,9412,6/19/1989,5/24/1990,1990,
52606,BLM,18966,,,42289310000000,MCASHAN NO. 3,31.4289,-96.1938,BEAR GRASS,TEXAS,LEON,,2.78,,,,,,93.95,3.26,,,,,,,1010,COTTON VALLEY,JURASSIC,14167,6/16/1989,5/24/1990,1990,
52607,BLM,18967,,,03071105440000,SPOOKY NO. 1-4,35.4622761,-93.3353000,ROSS,ARKANSAS,JOHNSON,0.092,0.32,0.27,20.94,,0.23,,75.83,2.33,,,,,,,811,BARTON A,PENNSYLVANIAN,3542,3/30/1990,05/00/1990,1990,
52608,BLM,18968,,,49035209620000,LA BARGE NO. 6-28,42.2991485,-110.2742872,LA BARGE,WYOMING,SUBLETTE,0.022,0.16,,0.89,,,,89.34,6,2.29,,1.3,,,,1116,FRONTIER,CRETACEOUS,6207,10/6/1989,5/22/1990,1991,
52609,BLM,18969,,,49041208050000,CHURCH BUTTES UNIT NO. 66,41.4374108,-110.0815408,CHURCH BUTTES,WYOMING,UINTA,0.011,2.53,,,,,,80.88,10.53,3.94,,2.11,,,,1181,FRONTIER,CRETACEOUS,12296,2/11/1990,5/24/1990,1990,
52610,BLM,18970,,,42391319560001,BERNADINE WOOD NO. 1,28.3610,-97.3704,L SQUARED,TEXAS,REFUGIO,0.006,0.49,,,,,,95.61,1.99,0.43,,1.14,,0.33,,1068,FRIO-SINTON A SAND,OLIGOCENE,4799,01/00/1989,5/24/1990,1990,
52611,BLM,18971,,,23129202060000,MCDANIEL 21-6 NO. 1,31.8233785,-89.5156365,SULLIVAN'S HOLLOW,MISSISSIPPI,SMITH,0.041,2,,2.37,,,,94.52,,0.55,,0.52,,,,989,RODESSA,CRETACEOUS,12916,11/2/1989,5/31/1990,1991,
52612,BLM,18973,,,15189211030000,KELLY NO. D-1,37.0810714,-101.5413150,FETERITA,KANSAS,STEVENS,0.169,0.54,,6.84,,,,78,7.21,4.26,1.19,0.58,0.69,,0.44,1143,MORROW U,PENNSYLVANIAN,5976,10/19/1987,6/6/1990,1990,
52613,BLM,18974,,,35149205710000,CLUCK NO. 1-7,35.1873019,-99.2386863,SENTINEL,OKLAHOMA,WASHITA,0.024,0.68,,0.53,,,,93.65,3.68,0.73,0.68,,,,,1057,CUNNINGHAM-MORROW,PENNSYLVANIAN,12565,9/11/1988,6/6/1990,1990,
52614,BLM,18975,,,37027203980000,LITKE NO. 37,41.1067500,-77.7895600,COUNCIL RUN,PENNSYLVANIA,CENTRE,0.263,0.07,0.22,5.92,,,1.42,90.45,1.38,0.22,,,,,,948,LOCK HAVEN,DEVONIAN,3858,00/00/1990,06/00/1990,1991,
52615,BLM,18976,,,03045100150000,SIMPSON NO. 1-9,35.2518852,-92.1776207,BARNEY,ARKANSAS,FAULKNER,0.113,0.2,,1.11,,,0.32,97.24,0.88,0.13,,,,,,1005,HALE U,PENNSYLVANIAN,4491,1/16/1990,6/6/1990,1990,
52616,BLM,18977,,,43047318750000,COTTONWOOD FEDERAL NO. 1-20,40.0198740,-109.5679131,NATURAL BUTTES,UTAH,UINTAH,0.02,0.15,,3.98,,0.06,1.46,89,3.27,1.47,0.38,0.21,,,,1018,GREEN RIVER,EOCENE,4526,2/11/1990,6/9/1990,1990,
52617,BLM,18978,,,01107201150000,BLALOCK 33-13 NO. 1,33.4445845,-88.1141657,BUNCOMB CREEK,ALABAMA,PICKENS,0.096,,,1.36,,,,82.66,9.87,3.99,1.47,0.51,,,,1185,CARTER,MISSISSIPPIAN,5636,00/00/1989,1/8/1990,1990,
52618,BLM,18979,,,35101225910000,WARNER-BORUM-WARNER NE NO. 1,35.6614759,-95.5541846,WAINWRIGHT,OKLAHOMA,MUSKOGEE,0.112,,,,,,,79.59,13.2,5.14,1.59,0.36,,,,1242,CROMWELL,PENNSYLVANIAN,2140,12/00/1989,06/00/1990,1990,
52619,BLM,18981,,,42295317960000,HERBERT & BECHTOLD NO. 1,36.3626,-100.3675,STABEL,TEXAS,LIPSCOMB,0.091,,,3.22,,0.27,0.23,84.82,6.46,2.91,1.24,0.21,0.22,0.22,0.08,1123,TONKAWA,PENNSYLVANIAN,6544,7/14/1988,8/6/1990,1990,
52620,BLM,18982,,,49035209940000,CEDAR CREEK NO. 1-32,42.2884458,-110.2908425,HOGSBACK S,WYOMING,SUBLETTE,0.052,0.08,,3.12,,0.05,,86.59,5.58,2.65,0.83,0.5,0.1,0.39,0.05,1114,BAXTER,CRETACEOUS,5091,9/11/1989,7/2/1990,1991,
52621,BLM,18983,,,35091208540000,STEWART NO. 1,35.4369030,-95.3999272,NEEDHAM NE,OKLAHOMA,MCINTOSH,0.143,0.07,,3.54,,,0.04,87.83,6.27,1.7,0.24,0.12,,0.04,,1060,POPE CHAPEL,PENNSYLVANIAN,1093,12/20/1989,6/26/1990,1990,
52622,BLM,18984,,,42481332930000,DAVID FUCIK NO. 1,29.318316,-96.308383,AMMANN S,TEXAS,WHARTON,,0.38,,1.96,,0.02,0.47,91.34,4.07,1.31,0.22,0.15,,0.08,,1048,COOK MOUNTAIN,EOCENE,7846,12/7/1989,07/00/1990,1991,
52623,BLM,18986,,,21129419370000,STATE ROSE ET AL NO. 2-27,44.4431334,-84.1826989,ROSE CITY,MICHIGAN,OGEMAW,0.038,,,3.36,,0.1,,84.25,6.93,2.5,0.72,1.1,0.42,,0.49,1150,PRAIRIE DU CHIEN,ORDOVICIAN,10176,6/3/1989,7/12/1990,1991,
52624,BLM,18988,,,1508120433,D. HOFFMAN NO. 1,37.4694952,-100.9456563,VICTORY,KANSAS,HASKELL,0.318,,,9.28,,0.08,0.56,82.4,4.67,2.02,0.54,,,0.14,,995,MARMATON-KANSAS CITY,PENNSYLVANIAN,4658,6/18/1987,7/12/1990,1990,
52625,BLM,18989,,,35121215100000,CABLE NO. 3-18,34.8227450,-95.7707653,MCALESTER SW,OKLAHOMA,PITTSBURG,0.046,0.48,,1.09,,,0.02,95.17,2.53,0.62,,0.03,,,,1027,ATOKA,PENNSYLVANIAN,7004,1/17/1990,7/12/1990,1990,
52626,BLM,18990,,,47033036780000,REYNOLDS NO. 1,39.3079100,-80.4231500,JARVISVILLE,WEST VIRGINIA,HARRISON,0.06,,0.08,2.8,,0.03,,85.74,7.8,2.43,0.56,0.26,0.11,,0.08,1110,BALLTOWN-BENSON,DEVONIAN,3380,00/00/1990,7/20/1990,1990,
52627,BLM,18991,,,47085078230000,TAYLOR NO. H-5,39.2410800,-80.9410300,BEASON RUN,WEST VIRGINIA,RITCHIE,0.078,,0.04,4.36,,0.02,0.06,81.2,9.78,3.33,0.74,0.23,,0.08,0.08,1125,RILEY,DEVONIAN,4303,00/00/1989,7/18/1990,1990,
52628,BLM,18992,,,35121214900000,SCOTT UNIT NO. 1,34.7731284,-95.6827480,HAILEYVILLE SW,OKLAHOMA,PITTSBURG,0.041,0.26,0.06,1.96,,0.05,0.64,92.86,3.08,0.95,0.11,,,,,1025,BRAZIL,PENNSYLVANIAN,6494,11/9/1989,07/00/1990,1990,
52629,BLM,18993,,,31099195830000,W. FRIER UNIT NO. 1,42.8511300,-76.8985400,SENECA N,NEW YORK,SENECA,0.121,0.01,0.03,1.76,,,,96.7,1.16,0.2,,,,0.01,,1006,QUEENSTON,ORDOVICIAN,1799,3/21/1986,7/21/1990,1990,
52630,BLM,18994,,,30025306640001,BILBREY 28-A FEDERAL NO. 1,32.4477872,-103.6814375,BILBREY,NEW MEXICO,LEA,0.017,0.32,,1.68,,0.02,,93.02,3.43,0.99,0.29,0.02,0.11,,0.09,1049,MORROW,PENNSYLVANIAN,13902,00/00/1990,7/25/1990,1990,
52631,BLM,18995,,,42481332550000,ELRAY MATZKE NO. 1,29.2893,-96.2634,JONES CREEK,TEXAS,WHARTON,0.003,6.54,,1.57,,0.03,,84.44,4.84,1.57,0.4,0.21,0.11,0.18,0.09,1021,WILCOX,EOCENE,14000,11/5/1989,7/24/1990,1990,
52632,BLM,18996,,,0504506247,CLOUGH RMV NO. 2-27,39.4941700,-107.8784400,RULISON,COLORADO,GARFIELD,,5.02,,0.83,,,0.15,91.89,1.74,0.28,,,,0.08,,973,CAMEO,CRETACEOUS,6730,11/29/1989,8/7/1990,1991,
52633,BLM,18997,,,42357319260000,BLODGETT NO. 2,36.0871,-101.0686,HANSFORD,TEXAS,OCHILTREE,0.165,,,4.03,,0.09,,82.7,5.92,4.05,1.77,0.38,0.32,0.36,0.16,1161,CLEVELAND,PENNSYLVANIAN,6622,5/17/1989,7/26/1990,1990,
52634,BLM,18998,,,19023000480000,BECKMAN NO. 4857,39.3665500,-79.4063500,MOUNTAIN LAKE PARK,MARYLAND,GARRETT,0.092,0.02,0.09,3.12,,0.06,0.66,94.92,0.89,0.13,,0.02,,,,982,ORISKANY,DEVONIAN,3351,8/5/1952,8/1/1990,1990,
52635,BLM,18999,,,23065202470000,DONALDSON 25-16 NO. 1,31.6268716,-89.9601772,GRANGE,MISSISSIPPI,JEFFERSON DAVIS,0.013,2.38,0.02,1.34,,0.02,0.06,94.91,0.67,0.26,0.13,0.05,0.09,0.07,,993,SLIGO,CRETACEOUS,13950,4/25/1990,7/18/1990,1990,
52636,BLM,19001,,,42131371410000,PETERS ESTATE GAS UNIT NO. 1,27.6281,-98.6973,MUY GRANDE,TEXAS,DUVAL,0.003,10.81,,0.34,,,0.08,88.72,,0.04,,,,,,900,WILCOX-MUY GRANDE,EOCENE,14756,00/00/1989,8/2/1990,1990,
52637,BLM,19002,,,43037306070001,BUG NO. 16,37.6552741,-109.0875065,BUG,UTAH,SAN JUAN,0.02,,,3.75,,0.04,0.07,82.66,8.82,3.14,0.97,0.15,0.2,0.11,0.05,1131,ISMAY,PENNSYLVANIAN,6176,6/2/1989,08/00/1990,1990,
52638,BLM,19003,,,35015220140000,LORENE NO. 1-33,35.2992472,-98.4740672,EAKLY-WEATHERFORD,OKLAHOMA,CADDO,0.025,0.29,,3.05,,0.05,0.79,86.06,6.4,2.46,0.52,0.23,,0.12,,1081,CHEROKEE,PENNSYLVANIAN,12802,10/24/1988,8/6/1990,1990,
52639,BLM,19004,,,03115104560000,DOLLAR NO. 1,35.3978795,-93.0583299,DOVER,ARKANSAS,POPE,0.092,0.09,,0.51,,,0.09,99.01,0.13,0.05,,0.03,,,,1008,TACKETT,PENNSYLVANIAN,2120,2/16/1988,8/6/1990,1990,
52640,BLM,19005,,,03071105240000,BIG DADDY NO. 1,35.4755467,-93.3197057,ROSS,ARKANSAS,JOHNSON,0.127,0.14,,3.95,,0.12,1.3,93.7,0.55,0.07,,,,,,962,BYNUM L,PENNSYLVANIAN,2710,00/00/1989,7/26/1990,1990,
52641,BLM,19006,,,31099195840000,J. SKINNER UNIT NO. 1,42.8662200,-76.8835800,SENECA N,NEW YORK,SENECA,0.11,,0.05,1.68,,,0.06,96.69,1.2,0.19,,,,,,1007,QUEENSTON,ORDOVICIAN,1785,3/6/1986,8/9/1990,1990,
52642,BLM,19007,,,21123428560000,BIRD NO. 1-3,43.3702551,-85.6184226,CROTON,MICHIGAN,NEWAYGO,0.081,,0.04,4.85,,0.08,0.06,86.94,4.73,1.67,0.57,0.55,0.18,,0.21,1066,GLENWOOD,ORDOVICIAN,6942,00/00/1990,8/20/1990,1990,
52643,BLM,19009,,,35051221160000,RIDDLE NO. 1,34.8568661,-97.7420110,GOLDEN TREND,OKLAHOMA,GRADY,0.098,0.07,0.03,2.47,,0.05,0.05,87.72,5.27,2.62,0.82,0.24,0.19,0.21,0.13,1112,PRIMROSE,PENNSYLVANIAN,10064,3/7/1990,8/22/1990,1990,
52644,BLM,19010,,,1518522378,SHEPHERD NO. 2,38.1389817,-98.5344437,SHEPHERD,KANSAS,STAFFORD,1.025,,0.03,24.95,,0.19,0.06,56.63,8.77,5.24,1.88,0.45,0.26,0.39,0.09,979,CONGLOMERATE,CAMBRO-ORDOVICIAN,3460,8/18/1986,8/20/1990,1990,
52645,BLM,19012,,,35121214670000,SZENASY UNIT NO. 1,34.7544119,-95.5770537,HAILEYVILLE S,OKLAHOMA,PITTSBURG,0.033,1.75,0.03,0.53,,,0.08,96.64,0.77,0.13,,,,0.04,,998,SPIRO,PENNSYLVANIAN,12560,10/31/1989,8/22/1990,1991,
52646,BLM,19013,,,0512507232,KELLER CATTLE CO. NO. 11-14,39.8800488,-102.4971387,MILDRED,COLORADO,YUMA,0.061,0.23,,2.8,,0.05,,95.09,0.91,0.5,0.22,0.03,,0.1,,1005,NIOBRARA,CRETACEOUS,2210,7/27/1989,8/15/1990,1990,
52647,BLM,19014,,,4223332412,OWNBEY NO. 2,35.9652,-101.2286,ARRINGTON,TEXAS,HUTCHINSON,0.302,,0.03,6.77,,0.1,,85.96,3.3,1.97,0.78,0.21,0.19,0.23,0.12,1040,DOUGLAS-TONKAWA,PENNSYLVANIAN,5032,6/10/1990,08/00/1990,1990,
52648,BLM,19016,,,0510309388,SW RANGELY FED. 3-9-1-2,39.9808669,-108.8497407,RANGELY SW,COLORADO,RIO BLANCO,0.032,,,2.53,,0.09,0.14,85.97,6.11,3.04,1.09,0.39,0.2,0.26,0.1,1136,MANCOS B,CRETACEOUS,2832,11/2/1989,8/22/1990,1991,
52649,BLM,19018,,,35027212260000,BOOMER NO. 1-31,35.2980601,-97.5562289,WILDCAT,OKLAHOMA,CLEVELAND,0.031,,,2.68,,0.05,0.09,86.36,6.43,2.72,0.89,0.31,0.22,0.1,0.08,1120,SIMPSON & PERM-DOLOMITE,ORDOVICIAN,9051,08/00/1990,8/28/1990,1990,
52650,BLM,19019,,,42291320750000,STONE NO. 2,30.0814,-94.4547,HATHAWAY HARDY SE,TEXAS,LIBERTY,,0.48,,1.94,,0.06,0.06,87.63,5.68,2.29,0.9,0.32,0.2,0.23,0.16,1119,YEGUA,EOCENE,10411,00/00/1989,9/6/1990,1990,
52651,BLM,19021,,,49013063270001,TRIBAL A NO. 1,43.2290624,-108.8692144,STEAMBOAT BUTTE,WYOMING,FREMONT,0.017,0.15,,1.75,,0.03,,92.24,3.16,1.44,0.63,0.16,0.15,0.17,0.08,1074,FRONTIER,CRETACEOUS,2387,5/6/1986,9/6/1990,1990,
52652,BLM,19022,,,42295318410000,HARRELSON NO. 1-1137,36.4154,-100.1356,SPERRY,TEXAS,LIPSCOMB,0.063,0.45,,2.16,,0.06,,86.36,5.65,2.88,1.18,0.36,0.31,0.31,0.15,1139,MORROW,PENNSYLVANIAN,9003,6/3/1989,9/7/1990,1990,
52653,BLM,19023,,,16195787770000,REPUBLIC-BIG SANDY UNIT NO.1,37.3468672,-82.3889356,EASTERN,KENTUCKY,PIKE,0.036,,0.16,2.25,,,,89.44,6.34,1.51,0.25,0.02,,,,1068,BEREA-DEVONIAN,MISSISSIPPIAN,4750,00/00/1990,9/13/1990,1990,
52654,BLM,19024,,,49037226930000,PINE CANYON NO. 10-34,41.9275455,-109.0665056,PINE CANYON,WYOMING,SWEETWATER,0.017,0.22,,1.23,,0.01,0.07,95.3,2.19,0.69,,0.19,,0.06,,1032,MORRISON,JURASSIC,8610,5/8/1990,9/10/1990,1990,
52655,BLM,19025,,,37051205060001,HACKER NO. 1,39.8354700,-79.4202300,OHIOPYLE,PENNSYLVANIA,FAYETTE,0.028,0.06,,0.89,,,0.08,97.4,1.35,0.19,,,,,,1016,CHERT,DEVONIAN,7681,7/3/1989,9/11/1990,1991,
52656,BLM,19036,,,35077205340000,LIVELY NO. 2-6,34.9292007,-95.2371106,PANOLA,OKLAHOMA,LATIMER,0.024,1.72,,0.83,,,0.24,96.02,1,0.17,,,,,,995,CECIL,PENNSYLVANIAN,11952,6/5/1990,10/5/1990,1990,
52657,BLM,19037,,,49037226430000,RICH-STATE NO. 32-36,42.0171707,-109.9546994,SWAN,WYOMING,SWEETWATER,0.01,0.25,,2.55,,0.03,0.15,89.52,5.46,1.47,0.3,0.03,0.11,0.07,0.05,1064,FRONTIER,CRETACEOUS,10242,10/31/1989,9/19/1990,1990,
52658,BLM,19039,,,49013215830000,HEANEY GOVERNMENT NO. 4,42.6921068,-108.0987474,LONG CREEK,WYOMING,FREMONT,0.201,0.07,,5.05,,0.1,0.72,91.06,1.93,0.48,0.29,,,0.11,,984,LAKOTA,CRETACEOUS,2737,7/28/1990,10/2/1990,1990,
52659,BLM,19040,,,37121388330000,PHYLLIS B. MOTTER NO. 1,41.5903500,-79.7991600,COOPERSTOWN,PENNSYLVANIA,VENANGO,0.087,,0.02,2.85,,,0.06,92.19,3.39,0.85,0.22,0.08,0.16,,0.09,1039,MEDINA,SILURIAN,5300,9/19/1984,10/12/1990,1990,
52660,BLM,19041,,,4219531077,WOMBLE NO. 3,36.0689,-101.6119,MORSE SW,TEXAS,HANSFORD,1.015,,,14.14,,0.17,0.03,71.43,7.54,4.12,1.2,0.16,0.11,0.08,,1020,WICHITA-ALBANY,PERMIAN,3017,5/10/1990,10/00/1990,1990,
52661,BLM,19042,,,37111201890000,LAMBERSON NO. 4141,40.0964500,-78.9995400,HIGGINS RUN,PENNSYLVANIA,SOMERSET,0.026,0.33,,0.59,,,0.07,98.22,0.63,0.09,,,,0.04,,1010,ORISKANY,DEVONIAN,8897,11/1/1989,10/12/1990,1990,
52662,BLM,19043,,,30015263150000,MOSLEY SPRING 32 NO. 3,32.2623721,-104.4149930,DARK CANYON,NEW MEXICO,EDDY,0.025,0.42,,,,0.09,,96.08,2.52,0.58,0.16,0.08,,0.04,,1043,STRAWN,PENNSYLVANIAN,9842,00/00/1990,10/19/1990,1990,
52663,BLM,19044,,,47041039590000,MARSHALL WOOFTER NO. 3734,39.1101700,-80.6135600,CHURCHVILLE,WEST VIRGINIA,LEWIS,0.088,,0.07,3.41,,0.04,0.02,82.54,9.1,3.17,1,0.12,0.19,0.14,0.11,1139,BENSON,DEVONIAN,4891,07/00/1990,10/00/1990,1991,
52664,BLM,19045,,,35017217940001,J.H. ENLOW NO. 1-10,35.6147939,-98.0367750,CONCHO,OKLAHOMA,CANADIAN,0.125,0.06,,10.78,,0.08,0.03,77.14,5.45,3.97,1.48,0.36,0.23,0.2,0.08,1067,TONKAWA,PENNSYLVANIAN,5420,3/22/1990,10/30/1990,1991,
52665,BLM,19046,,,35063228550000,BRAY NO. 1,35.2265277,-96.1961703,WETUMKA SE,OKLAHOMA,HUGHES,0.207,0.07,0.01,7.08,,0.04,0.12,90.47,1.26,0.61,,0.12,,,,959,RED FORK,PENNSYLVANIAN,1310,10/20/1989,11/00/1990,1990,
